Date,Close
5/6/2016 16:00:00,76.65
5/9/2016 16:00:00,75.91
5/10/2016 16:00:00,77.37
5/11/2016 16:00:00,76.49
5/12/2016 16:00:00,76.63
5/13/2016 16:00:00,76.03
5/16/2016 16:00:00,76.07
5/17/2016 16:00:00,75.99
5/18/2016 16:00:00,76.87
5/19/2016 16:00:00,75.38
5/20/2016 16:00:00,76.46
5/24/2016 16:00:00,76.65
5/25/2016 16:00:00,76.98
5/26/2016 16:00:00,78.09
5/27/2016 16:00:00,78.22
5/30/2016 16:00:00,78.3
5/31/2016 16:00:00,77.75
6/1/2016 16:00:00,77.2
6/2/2016 16:00:00,77.15
6/3/2016 16:00:00,77.59
6/6/2016 16:00:00,77.43
6/7/2016 16:00:00,77.44
6/8/2016 16:00:00,77.17
6/9/2016 16:00:00,76.56
6/10/2016 16:00:00,75.46
6/13/2016 16:00:00,74.99
6/14/2016 16:00:00,74.99
6/15/2016 16:00:00,75.03
6/16/2016 16:00:00,75.13
6/17/2016 16:00:00,75.12
6/20/2016 16:00:00,75.48
6/21/2016 16:00:00,74.8
6/22/2016 16:00:00,75.86
6/23/2016 16:00:00,76.03
6/24/2016 16:00:00,74.08
6/27/2016 16:00:00,73.73
6/28/2016 16:00:00,74.96
6/29/2016 16:00:00,76.02
6/30/2016 16:00:00,76.29
7/4/2016 16:00:00,77.66
7/5/2016 16:00:00,76.98
7/6/2016 16:00:00,76.97
7/7/2016 16:00:00,76.81
7/8/2016 16:00:00,78.11
7/11/2016 16:00:00,78.05
7/12/2016 16:00:00,79.79
7/13/2016 16:00:00,80.21
7/14/2016 16:00:00,80.54
7/15/2016 16:00:00,80.58
7/18/2016 16:00:00,81.19
7/19/2016 16:00:00,81.55
7/20/2016 16:00:00,83.13
7/21/2016 16:00:00,82.41
7/22/2016 16:00:00,83.24
7/25/2016 16:00:00,83.99
7/26/2016 16:00:00,83.54
7/27/2016 16:00:00,83.9
7/28/2016 16:00:00,83.66
7/29/2016 16:00:00,82.77
8/2/2016 16:00:00,80.99
8/3/2016 16:00:00,81.31
8/4/2016 16:00:00,80.36
8/5/2016 16:00:00,81.54
8/8/2016 16:00:00,82.05
8/9/2016 16:00:00,82.36
8/10/2016 16:00:00,81.93
8/11/2016 16:00:00,82.47
8/12/2016 16:00:00,81.8
8/15/2016 16:00:00,81.79
8/16/2016 16:00:00,81.5
8/17/2016 16:00:00,82.53
8/18/2016 16:00:00,82.61
8/19/2016 16:00:00,83.34
8/22/2016 16:00:00,84.07
8/23/2016 16:00:00,84.17
8/24/2016 16:00:00,83.87
8/25/2016 16:00:00,83.96
8/26/2016 16:00:00,84.64
8/29/2016 16:00:00,85.12
8/30/2016 16:00:00,85.02
8/31/2016 16:00:00,84.27
9/1/2016 16:00:00,84.65
9/2/2016 16:00:00,85.09
9/6/2016 16:00:00,83.9
9/7/2016 16:00:00,83.95
9/8/2016 16:00:00,83.79
9/9/2016 16:00:00,81.14
9/12/2016 16:00:00,81.96
9/13/2016 16:00:00,80.93
9/14/2016 16:00:00,80.92
9/15/2016 16:00:00,82.46
9/16/2016 16:00:00,83.17
9/19/2016 16:00:00,83.1
9/20/2016 16:00:00,82.99
9/21/2016 16:00:00,84.27
9/22/2016 16:00:00,84.81
9/23/2016 16:00:00,84.46
9/26/2016 16:00:00,84.23
9/27/2016 16:00:00,84.47
9/28/2016 16:00:00,84.39
9/29/2016 16:00:00,84.85
9/30/2016 16:00:00,85.76
10/3/2016 16:00:00,86.42
10/4/2016 16:00:00,86.98
10/5/2016 16:00:00,88.32
10/6/2016 16:00:00,88.5
10/7/2016 16:00:00,88.27
10/11/2016 16:00:00,88.11
10/12/2016 16:00:00,87.84
10/13/2016 16:00:00,87.83
10/14/2016 16:00:00,87.15
10/17/2016 16:00:00,87.06
10/18/2016 16:00:00,87.81
10/19/2016 16:00:00,87.62
10/20/2016 16:00:00,86.83
10/21/2016 16:00:00,87.41
10/24/2016 16:00:00,87.81
10/25/2016 16:00:00,87.67
10/26/2016 16:00:00,84.3
10/27/2016 16:00:00,84.76
10/28/2016 16:00:00,84.45
10/31/2016 16:00:00,84.32
11/1/2016 16:00:00,83.21
11/2/2016 16:00:00,83.46
11/3/2016 16:00:00,83.48
11/4/2016 16:00:00,83.05
11/7/2016 16:00:00,84.94
11/8/2016 16:00:00,85.03
11/9/2016 16:00:00,84.76
11/10/2016 16:00:00,87.31
11/11/2016 16:00:00,85.67
11/14/2016 16:00:00,86.43
11/15/2016 16:00:00,86.51
11/16/2016 16:00:00,85.36
11/17/2016 16:00:00,86.68
11/18/2016 16:00:00,87
11/21/2016 16:00:00,88.49
11/22/2016 16:00:00,88.97
11/23/2016 16:00:00,89.13
11/24/2016 16:00:00,89.16
11/25/2016 16:00:00,90.2
11/28/2016 16:00:00,89.48
11/29/2016 16:00:00,89.77
11/30/2016 16:00:00,89.81
12/1/2016 16:00:00,90.24
12/2/2016 16:00:00,89.6
12/5/2016 16:00:00,89.92
12/6/2016 16:00:00,89.95
12/7/2016 16:00:00,91.48
12/8/2016 16:00:00,92.11
12/9/2016 16:00:00,91.64
12/12/2016 16:00:00,89.52
12/13/2016 16:00:00,89.86
12/14/2016 16:00:00,88.9
12/15/2016 16:00:00,89.58
12/16/2016 16:00:00,89.51
12/19/2016 16:00:00,90
12/20/2016 16:00:00,90.75
12/21/2016 16:00:00,91.16
12/22/2016 16:00:00,91.5
12/23/2016 16:00:00,91.52
12/28/2016 16:00:00,91.74
12/29/2016 16:00:00,91.84
12/30/2016 16:00:00,90.36
1/3/2017 16:00:00,90.5
1/4/2017 16:00:00,91.72
1/5/2017 16:00:00,91.98
1/6/2017 16:00:00,91.45
1/9/2017 16:00:00,90.99
1/10/2017 16:00:00,91.69
1/11/2017 16:00:00,92.9
1/12/2017 16:00:00,92.68
1/13/2017 16:00:00,93.19
1/16/2017 16:00:00,93.37
1/17/2017 16:00:00,91.81
1/18/2017 16:00:00,92.48
1/19/2017 16:00:00,91.64
1/20/2017 16:00:00,93.45
1/23/2017 16:00:00,93.22
1/24/2017 16:00:00,93.76
1/25/2017 16:00:00,91.38
1/26/2017 16:00:00,91.91
1/27/2017 16:00:00,92.37
1/30/2017 16:00:00,91.51
1/31/2017 16:00:00,90.44
2/1/2017 16:00:00,90.12
2/2/2017 16:00:00,89.7
2/3/2017 16:00:00,90.36
2/6/2017 16:00:00,89.74
2/7/2017 16:00:00,90.99
2/8/2017 16:00:00,91.17
2/9/2017 16:00:00,91.6
2/10/2017 16:00:00,92.38
2/13/2017 16:00:00,93.46
2/14/2017 16:00:00,93.5
2/15/2017 16:00:00,93.49
2/16/2017 16:00:00,93.63
2/17/2017 16:00:00,93.85
2/21/2017 16:00:00,94.64
2/22/2017 16:00:00,94.82
2/23/2017 16:00:00,93.37
2/24/2017 16:00:00,92.36
2/27/2017 16:00:00,93.07
2/28/2017 16:00:00,92.36
3/1/2017 16:00:00,94.8
3/2/2017 16:00:00,95.02
3/3/2017 16:00:00,96.31
3/6/2017 16:00:00,97.09
3/7/2017 16:00:00,97.16
3/8/2017 16:00:00,96.51
3/9/2017 16:00:00,96.86
3/10/2017 16:00:00,97.41
3/13/2017 16:00:00,97.83
3/14/2017 16:00:00,96.06
3/15/2017 16:00:00,96.62
3/16/2017 16:00:00,96.33
3/17/2017 16:00:00,96.3
3/20/2017 16:00:00,96.16
3/21/2017 16:00:00,95.3
3/22/2017 16:00:00,95.62
3/23/2017 16:00:00,96.73
3/24/2017 16:00:00,96.75
3/27/2017 16:00:00,97.16
3/28/2017 16:00:00,98.82
3/29/2017 16:00:00,98.37
3/30/2017 16:00:00,98.6
3/31/2017 16:00:00,98.16
4/3/2017 16:00:00,97.85
4/4/2017 16:00:00,98.98
4/5/2017 16:00:00,98.55
4/6/2017 16:00:00,99.11
4/7/2017 16:00:00,98.45
4/10/2017 16:00:00,99.43
4/11/2017 16:00:00,98.62
4/12/2017 16:00:00,97.37
4/13/2017 16:00:00,97.25
4/17/2017 16:00:00,98.62
4/18/2017 16:00:00,98.44
4/19/2017 16:00:00,98.72
4/20/2017 16:00:00,100.36
4/21/2017 16:00:00,100.95
4/24/2017 16:00:00,102.21
4/25/2017 16:00:00,99.15
4/26/2017 16:00:00,98.5
4/27/2017 16:00:00,98.46
4/28/2017 16:00:00,98.67
5/1/2017 16:00:00,100.01
5/2/2017 16:00:00,101.34
5/3/2017 16:00:00,100.89
5/4/2017 16:00:00,101.15
5/5/2017 16:00:00,101.87
5/8/2017 16:00:00,101.93
5/9/2017 16:00:00,101.89
5/10/2017 16:00:00,102.02
5/11/2017 16:00:00,101.3
5/12/2017 16:00:00,101.66
5/15/2017 16:00:00,103
5/16/2017 16:00:00,102.22
5/17/2017 16:00:00,99.22
5/18/2017 16:00:00,99.94
5/19/2017 16:00:00,101.24
5/23/2017 16:00:00,102.06
5/24/2017 16:00:00,102.49
5/25/2017 16:00:00,104.41
5/26/2017 16:00:00,103.7
5/29/2017 16:00:00,103.38
5/30/2017 16:00:00,104.52
5/31/2017 16:00:00,104.73
6/1/2017 16:00:00,106.22
6/2/2017 16:00:00,105.86
6/5/2017 16:00:00,106.27
6/6/2017 16:00:00,105.98
6/7/2017 16:00:00,105.53
6/8/2017 16:00:00,107.21
6/9/2017 16:00:00,106.55
6/12/2017 16:00:00,105.83
6/13/2017 16:00:00,105.32
6/14/2017 16:00:00,104.46
6/15/2017 16:00:00,105.7
6/16/2017 16:00:00,107.57
6/19/2017 16:00:00,107.37
6/20/2017 16:00:00,106.02
6/21/2017 16:00:00,105.99
6/22/2017 16:00:00,105.65
6/23/2017 16:00:00,106.59
6/26/2017 16:00:00,107.01
6/27/2017 16:00:00,106.78
6/28/2017 16:00:00,107.63
6/29/2017 16:00:00,105.45
6/30/2017 16:00:00,105.22
7/4/2017 16:00:00,104.65
7/5/2017 16:00:00,106.15
7/6/2017 16:00:00,105.58
7/7/2017 16:00:00,105.95
7/10/2017 16:00:00,106.47
7/11/2017 16:00:00,106.77
7/12/2017 16:00:00,106.76
7/13/2017 16:00:00,106.06
7/14/2017 16:00:00,105.92
7/17/2017 16:00:00,105.71
7/18/2017 16:00:00,105.6
7/19/2017 16:00:00,103.94
7/20/2017 16:00:00,103.22
7/21/2017 16:00:00,102.86
7/24/2017 16:00:00,101.63
7/25/2017 16:00:00,101.45
7/26/2017 16:00:00,99
7/27/2017 16:00:00,98.9
7/28/2017 16:00:00,98.41
7/31/2017 16:00:00,98.52
8/1/2017 16:00:00,99.78
8/2/2017 16:00:00,100.98
8/3/2017 16:00:00,100.19
8/4/2017 16:00:00,100.37
8/8/2017 16:00:00,101.51
8/9/2017 16:00:00,101.65
8/10/2017 16:00:00,100.74
8/11/2017 16:00:00,100.87
8/14/2017 16:00:00,102.26
8/15/2017 16:00:00,102.1
8/16/2017 16:00:00,101.38
8/17/2017 16:00:00,101.21
8/18/2017 16:00:00,100
8/21/2017 16:00:00,99.91
8/22/2017 16:00:00,100.53
8/23/2017 16:00:00,99.81
8/24/2017 16:00:00,99.63
8/25/2017 16:00:00,99.32
8/28/2017 16:00:00,99.1
8/29/2017 16:00:00,99.46
8/30/2017 16:00:00,100.64
8/31/2017 16:00:00,101.22
9/1/2017 16:00:00,100.59
9/5/2017 16:00:00,99.42
9/6/2017 16:00:00,99.22
9/7/2017 16:00:00,98.69
9/8/2017 16:00:00,98.92
9/11/2017 16:00:00,99.27
9/12/2017 16:00:00,99.66
9/13/2017 16:00:00,98.06
9/14/2017 16:00:00,98.64
9/15/2017 16:00:00,99.57
9/18/2017 16:00:00,100.49
9/19/2017 16:00:00,100.74
9/20/2017 16:00:00,101.1
9/21/2017 16:00:00,101.9
9/22/2017 16:00:00,101.07
9/25/2017 16:00:00,100.9
9/26/2017 16:00:00,101.38
9/27/2017 16:00:00,103.6
9/28/2017 16:00:00,103.38
9/29/2017 16:00:00,103.38
10/2/2017 16:00:00,103.16
10/3/2017 16:00:00,102.08
10/4/2017 16:00:00,101.33
10/5/2017 16:00:00,101.39
10/6/2017 16:00:00,100.96
10/10/2017 16:00:00,100.98
10/11/2017 16:00:00,100.96
10/12/2017 16:00:00,100.79
10/13/2017 16:00:00,100.95
10/16/2017 16:00:00,100.47
10/17/2017 16:00:00,100.38
10/18/2017 16:00:00,101.05
10/19/2017 16:00:00,102.64
10/20/2017 16:00:00,102.98
10/23/2017 16:00:00,103.45
10/24/2017 16:00:00,105.46
10/25/2017 16:00:00,104.26
10/26/2017 16:00:00,104.54
10/27/2017 16:00:00,104.22
10/30/2017 16:00:00,104.16
10/31/2017 16:00:00,103.81
11/1/2017 16:00:00,102.96
11/2/2017 16:00:00,102.89
11/3/2017 16:00:00,102.44
11/6/2017 16:00:00,102.15
11/7/2017 16:00:00,102.47
11/8/2017 16:00:00,102.3
11/9/2017 16:00:00,102.2
11/10/2017 16:00:00,102.67
11/13/2017 16:00:00,102.28
11/14/2017 16:00:00,102.12
11/15/2017 16:00:00,101.87
11/16/2017 16:00:00,102.07
11/17/2017 16:00:00,101.85
11/20/2017 16:00:00,101.82
11/21/2017 16:00:00,101.98
11/22/2017 16:00:00,101.09
11/23/2017 16:00:00,101.45
11/24/2017 16:00:00,101.71
11/27/2017 16:00:00,100.72
11/28/2017 16:00:00,99.99
11/29/2017 16:00:00,98.2
11/30/2017 16:00:00,100.71
12/1/2017 16:00:00,99.87
12/4/2017 16:00:00,100.53
12/5/2017 16:00:00,100.75
12/6/2017 16:00:00,102.17
12/7/2017 16:00:00,102.89
12/8/2017 16:00:00,103.08
12/11/2017 16:00:00,102.75
12/12/2017 16:00:00,103
12/13/2017 16:00:00,103.2
12/14/2017 16:00:00,103.1
12/15/2017 16:00:00,103.35
12/18/2017 16:00:00,103.64
12/19/2017 16:00:00,104.63
12/20/2017 16:00:00,104.42
12/21/2017 16:00:00,103.94
12/22/2017 16:00:00,103.97
12/27/2017 16:00:00,104.09
12/28/2017 16:00:00,103.91
12/29/2017 16:00:00,103.65
1/2/2018 16:00:00,104.19
1/3/2018 16:00:00,104.63
1/4/2018 16:00:00,105.31
1/5/2018 16:00:00,105.41
1/8/2018 16:00:00,104.76
1/9/2018 16:00:00,104.71
1/10/2018 16:00:00,101.87
1/11/2018 16:00:00,101.95
1/12/2018 16:00:00,101.04
1/15/2018 16:00:00,100.86
1/16/2018 16:00:00,100.94
1/17/2018 16:00:00,99.96
1/18/2018 16:00:00,99.99
1/19/2018 16:00:00,101
1/22/2018 16:00:00,99.39
1/23/2018 16:00:00,100.13
1/24/2018 16:00:00,98.01
1/25/2018 16:00:00,97.02
1/26/2018 16:00:00,97.61
1/29/2018 16:00:00,98.04
1/30/2018 16:00:00,97.43
1/31/2018 16:00:00,98.58
2/1/2018 16:00:00,97.88
2/2/2018 16:00:00,97.48
2/5/2018 16:00:00,96.67
2/6/2018 16:00:00,96.5
2/7/2018 16:00:00,95.82
2/8/2018 16:00:00,93.91
2/9/2018 16:00:00,94.57
2/12/2018 16:00:00,96.84
2/13/2018 16:00:00,95.28
2/14/2018 16:00:00,96.35
2/15/2018 16:00:00,95.97
2/16/2018 16:00:00,95.64
2/20/2018 16:00:00,95.33
2/21/2018 16:00:00,98.03
2/22/2018 16:00:00,98.23
2/23/2018 16:00:00,97.86
2/26/2018 16:00:00,100.04
2/27/2018 16:00:00,101.34
2/28/2018 16:00:00,99.28
3/1/2018 16:00:00,97.49
3/2/2018 16:00:00,97.02
3/5/2018 16:00:00,97.15
3/6/2018 16:00:00,95.24
3/7/2018 16:00:00,94.09
3/8/2018 16:00:00,95.08
3/9/2018 16:00:00,95.53
3/12/2018 16:00:00,96.09
3/13/2018 16:00:00,96.41
3/14/2018 16:00:00,96.66
3/15/2018 16:00:00,96.17
3/16/2018 16:00:00,96.25
3/19/2018 16:00:00,95
3/20/2018 16:00:00,95.31
3/21/2018 16:00:00,94.98
3/22/2018 16:00:00,92.93
3/23/2018 16:00:00,91.05
3/26/2018 16:00:00,92.29
3/27/2018 16:00:00,92.36
3/28/2018 16:00:00,92.52
3/29/2018 16:00:00,94.16
4/2/2018 16:00:00,94.03
4/3/2018 16:00:00,94.07
4/4/2018 16:00:00,94.13
4/5/2018 16:00:00,95.24
4/6/2018 16:00:00,94.51
4/9/2018 16:00:00,94.93
4/10/2018 16:00:00,93.62
4/11/2018 16:00:00,94.25
4/12/2018 16:00:00,94.08
4/13/2018 16:00:00,93.76
4/16/2018 16:00:00,94.74
4/17/2018 16:00:00,94.83
4/18/2018 16:00:00,96.16
4/19/2018 16:00:00,96.48
4/20/2018 16:00:00,96.21
4/23/2018 16:00:00,96.58
4/24/2018 16:00:00,96.13
4/25/2018 16:00:00,98.46
4/26/2018 16:00:00,99.9
4/27/2018 16:00:00,100.65
4/30/2018 16:00:00,99.17
5/1/2018 16:00:00,97.97
5/2/2018 16:00:00,98.05
5/3/2018 16:00:00,98.45
5/4/2018 16:00:00,100.62
5/7/2018 16:00:00,101.37
5/8/2018 16:00:00,102.08
5/9/2018 16:00:00,102.2
5/10/2018 16:00:00,102.5
5/11/2018 16:00:00,101.58
5/14/2018 16:00:00,101.95
5/15/2018 16:00:00,103.83
5/16/2018 16:00:00,106.35
5/17/2018 16:00:00,107.44
5/18/2018 16:00:00,107.1
5/22/2018 16:00:00,106.51
5/23/2018 16:00:00,107.9
5/24/2018 16:00:00,107.98
5/25/2018 16:00:00,108.99
5/28/2018 16:00:00,107.57
5/29/2018 16:00:00,108
5/30/2018 16:00:00,108.93
5/31/2018 16:00:00,108.25
6/1/2018 16:00:00,108.13
6/4/2018 16:00:00,107.79
6/5/2018 16:00:00,107.24
6/6/2018 16:00:00,107.71
6/7/2018 16:00:00,107.3
6/8/2018 16:00:00,107.88
6/11/2018 16:00:00,108.24
6/12/2018 16:00:00,108.35
6/13/2018 16:00:00,108.31
6/14/2018 16:00:00,109.43
6/15/2018 16:00:00,109.58
6/18/2018 16:00:00,108.83
6/19/2018 16:00:00,107.57
6/20/2018 16:00:00,107.53
6/21/2018 16:00:00,106.07
