Date,Close
3/28/2018 16:00:00,33.44
3/29/2018 16:00:00,33.48
4/2/2018 16:00:00,33.11
4/3/2018 16:00:00,33.25
4/4/2018 16:00:00,33.13
4/5/2018 16:00:00,33.31
4/6/2018 16:00:00,32.81
4/9/2018 16:00:00,32.92
4/10/2018 16:00:00,32.81
4/11/2018 16:00:00,32.95
4/12/2018 16:00:00,33.23
4/13/2018 16:00:00,32.87
4/16/2018 16:00:00,32.82
4/17/2018 16:00:00,32.65
4/18/2018 16:00:00,33.01
4/19/2018 16:00:00,32.76
4/20/2018 16:00:00,32.81
4/23/2018 16:00:00,32.94
4/24/2018 16:00:00,32.88
4/25/2018 16:00:00,32.74
4/26/2018 16:00:00,33.63
4/27/2018 16:00:00,33.87
4/30/2018 16:00:00,33.93
5/1/2018 16:00:00,33.65
5/2/2018 16:00:00,33.55
5/3/2018 16:00:00,33.83
5/4/2018 16:00:00,34.12
5/7/2018 16:00:00,34.19
5/8/2018 16:00:00,34.21
5/9/2018 16:00:00,34.27
5/10/2018 16:00:00,34.41
5/11/2018 16:00:00,34.57
5/14/2018 16:00:00,34.87
5/15/2018 16:00:00,34.97
5/16/2018 16:00:00,34.51
5/17/2018 16:00:00,34.41
5/18/2018 16:00:00,34.65
5/22/2018 16:00:00,34.69
5/23/2018 16:00:00,34.91
5/24/2018 16:00:00,34.75
5/25/2018 16:00:00,34.91
5/28/2018 16:00:00,35.02
5/29/2018 16:00:00,34.46
5/30/2018 16:00:00,34.69
5/31/2018 16:00:00,34.47
6/1/2018 16:00:00,34.62
6/4/2018 16:00:00,34.91
6/5/2018 16:00:00,35.08
6/6/2018 16:00:00,35.21
6/7/2018 16:00:00,35.13
6/8/2018 16:00:00,35.6
6/11/2018 16:00:00,35.86
6/12/2018 16:00:00,36.01
